Temperature_Anomaly,CO2_Emissions
-0.2362200600437251,390875244.2305604
-0.5736781653530706,484924602.8210463
0.3117129620254671,344664808.3096492
-0.6638079229219686,665960727.5597442
0.1565890733815482,609995142.2031803
0.3500034111752023,522723502.5994571
-0.8526598552112695,436723215.6777119
-0.6850971576301168,212311470.2486382
0.1782355138835173,505069384.58431154
-0.8925743657319839,746868646.1832906
-0.2015739044757338,299458337.1853748
-0.1642591963914463,416158283.4665408
0.4319429322884427,577936920.7125397
0.2134566453677115,444298783.4497177
0.8636089643830238,3258332.830539842
-0.5985776336818762,501517131.26332986
0.3902877288706119,596016893.8524016
-0.5428846740161111,541242074.301059
0.4781494849845669,538570199.5445952
-0.2043695992685101,425072879.9657312
0.1052118302756563,493390790.7216345
-1.869145982863028,845606832.1334846
-1.4868845127286228,422073447.58405393
1.644833117087697,623466408.6504631
0.5520839796353605,405840160.9719226
0.3990720199618487,220399551.086015
0.9370838297047924,417221793.48722816
-0.0214385363620033,424774278.418959
0.3231940061857686,453036999.9745893
-0.92430758639393,749322342.6982818
0.8719346746860899,554244576.4166418
1.2461368913875688,777066746.7101377
-0.328252981732207,572274880.9593582
-0.4679094292881851,430795070.6578044
-0.2183524366249052,628366376.9480388
-0.2021372603713369,402680994.35911113
-0.6831789282085703,469414440.7090586
-0.531355498773044,390407237.5029889
1.3866293695039225,566359234.7421536
-0.8994624168268928,568576397.7376866
0.0676191748374373,647314152.3456686
0.2913745438811288,520956280.5822086
-0.0134019490634764,422915547.7367543
0.110823734144609,297813535.181835
-0.4250658224765201,629042826.862752
0.2266446745563344,364058421.5919014
0.5959408260173591,729358874.8389517
0.014060046084921,587000347.8748409
-0.4744952875357123,547981804.3614064
0.0678171810069245,419780139.82652366
0.4820117121472191,629483000.3904861
0.7615584507159637,402012037.01077807
0.1734230385594861,461761754.91117054
-1.6800187986601485,514113090.3911419
0.2583394614600556,488120548.6411151
-1.3838425154541498,482016923.8054281
-0.0649528707321189,626332043.2181741
-1.0573421367348683,900923947.2848831
0.1116113290371531,519078938.896124
0.1821551213274801,436906653.567564
0.0419157261988306,659667121.5513264
-0.7059702635960124,445822193.1689993
-1.2902359827107168,817839341.1576688
-0.0813145812241757,600770869.7089204
0.392739019494033,487970175.525368
0.494099736453891,493244190.4651984
0.2253830652827012,472006854.43413645
0.0634763544589393,554123974.1799415
-0.2066130052890266,247539680.99511853
0.0473209664945,496583953.0964136
0.1383078015297819,428081470.0683222
-0.2309391122565687,543117842.0106518
0.4392724271030092,445122058.8950036
0.7015097036680044,320618240.4480274
0.2623211845487907,430316465.6383423
-1.0863196861399187,796140438.5140077
1.1647819585580172,571678876.5462284
0.7345602928362316,491138735.9999812
0.239156104432623,492238319.0303987
-0.1141715084144969,344648882.39539903
-0.2043011564523876,438280430.2129244
1.5565924046630912,15831209.291709578
-0.7572438481457171,464914834.8035782
-0.0304187610240589,353867177.98869026
-0.6181000471370659,418253678.4619519
-0.4272910611564834,574130588.5307113
0.9526802575741654,402949706.0092616
-0.3816377435575557,423618691.5103293
0.4268913555006184,235677563.522689
-1.0492837882540216,587912016.3127755
0.0101851796937166,544845383.6556745
0.4769270429319233,229089242.88881707
-0.2792108132676932,307993333.4606759
0.4372785406441261,452853726.7062317
-0.454873431500394,455173357.9340088
0.4969366973300686,509009250.7301698
0.0533035318489003,465578446.6838877
0.754657011063467,466008538.9188808
0.1878125436906776,566951586.8422269
0.2918918269713582,478533116.25628847
-0.2765793238704991,569139622.3574522
0.0954582402469113,326276267.33701146
0.4104450812437143,592255606.2819083
-0.7220584710271825,568045513.9611835
0.9239083499987236,197275071.43663824
-0.1945051027907497,466276821.1817514
-0.9841143807715004,440478205.8143504
-0.5780901479728868,466679873.0011186
0.1372439356837163,739125448.60106
0.3498777984323812,708706489.714213
-0.851221437165556,222197049.62883943
-0.0311903115371982,532401930.59635353
-0.3612955569665274,832365967.1956373
-0.4521720389768133,362419146.9987592
0.0215887483624901,351170739.69307834
-0.0555733451618025,492995793.30626255
0.5637108182345638,462877545.7294709
0.4162990178614909,643813711.150923
-0.4427516234441037,361098409.59046966
0.2764445083584469,479726568.7807393
-0.1385132066715234,528719456.9785919
0.0683733915819697,625080485.7482607
-0.0666938963488279,480981465.2215512
-0.71352556408626,683928951.6099492
-0.5585646154467518,645890789.2292461
-0.3564262552645394,565878748.6631756
0.5426718747634542,612070134.8488554
-0.0758328703058477,391513376.265118
-1.8644552999195447,91169259.32246368
-0.0608899431142551,381253750.2846
0.1651793785359187,613104700.1123189
-0.5066854668581675,466781088.3390721
0.1055381250851777,665764129.1708169
0.6126042396173973,224888651.56325716
-1.1187689049409872,594460549.0003817
-0.6190482009369772,713378413.8497131
-0.02008556092686,630965015.3886327
0.9221766491479472,579225295.6680614
-0.7342350473151565,793966200.2411822
0.3685495568160539,572142708.6644378
0.0884502414737401,375540446.0563687
0.3938294267106187,377756021.3028869
-0.2785695224929048,722676922.2006841
-0.7009980828970818,550874034.5801995
0.2868156978493931,804521790.455864
0.6078528989541194,538519253.7461241
0.5779155314102533,622483875.3753272
0.1041450055507318,501356714.80872136
-1.3470769379055292,698698852.9109504
-0.6329721433085744,63827400.35417194
1.003486680370009,477305478.7794976
-0.1487047347379446,430056502.5261231
-0.1866113639194815,457895027.4479375
-0.0797996893169513,565316916.3992517
0.6370904943492082,434489554.976478
0.5994856568131947,385992014.40891975
0.0004470418260972,395132516.9209165
1.029716953030402,338061345.64390707
0.0423183122959643,526668199.0822246
-0.8721840550090314,488835255.51638526
0.1433519559747056,467290088.3503298
-0.282935924905037,373797154.3168156
0.3080687170972797,524987980.7682451
-0.0211605454528316,741348517.9443305
0.6891874874087165,663304274.2643429
0.6574603923464643,486326268.3338522
0.5735477963629015,658416278.1471199
-0.7826044832217239,513889891.4980019
1.052439872118465,575414549.5829344
-0.4130774088178394,375759608.3688052
-0.5066479540238176,432782204.0291333
0.6071276638564833,486605095.9811704
0.4022507871220941,522350985.65008926
0.9176176169021648,538753941.8275462
-0.4468535550696575,494333869.7451278
-0.5818673502306243,452333669.5027725
-0.1366100815768779,591924727.460147
-0.7590333070349577,539916500.9182488
0.271488696526187,349678191.270174
0.67313392027086,392607276.3233826
-0.3521230623847421,645680511.5555217
0.0164067101579163,491787160.1086934
0.2677503221586232,526369646.3396646
1.0093565818494838,246493444.58357212
1.4128426653985056,436858549.5761924
0.0610342089285701,602930765.5230786
0.4732602101138976,223159347.52924183
-0.6901298142523773,639554112.4963619
-0.0616956317164287,671056376.1224432
0.5657804283148609,458726263.23473406
0.3222924551619345,626545611.6072778
0.2524671730202226,477809098.5415788
0.083156585084569,650223272.336802
0.1658453809740151,176253640.19326612
-0.1140617655376565,619058293.3798833
0.0278452285832891,699094325.4627264
0.2196438881725246,303750054.54287064
-0.1448960143557999,738435892.7140734
-0.0019995889436837,645109167.7100704
-0.4956510904886024,487692991.7663216
0.4347271637595883,708520950.9047096
-0.4851146613130087,488263326.5894305
1.2467015138183626,486243556.8775082
0.7739107703829766,284626469.36276096
-0.0897103985130525,641020530.1930525
0.2943260399824899,65811100.196094096
-0.4571640608548722,539841121.034464
0.7733444670718126,298641632.5745224
0.5436813430234382,309105608.8175271
1.7065743039083814,292596876.0496272
-0.3509268462156825,813552989.4668331
1.2279370485271768,433799745.9097848
-0.380345527301959,437575606.37641096
-0.1626235508117329,552993616.7302847
-0.230609158107888,711318885.5150359
0.0733075136882697,345664506.9065356
-0.208189812708696,588698721.8628082
-0.0713111174625697,320162597.3551276
0.1705370593768321,498678483.36990553
-0.5801826958574031,514990564.8272462
0.2894053163982851,696666543.3654671
-0.1551308959179524,515712945.6237011
0.0262981388513663,657469093.1199335
-0.7814428608667972,734362980.3521554
-0.0138611911149826,513842120.8292207
-1.2318679784100173,452494461.91204816
-1.7851704652697586,156195964.6772227
0.664805777785678,419549798.0555158
-0.8793497564099597,440845584.4531957
-0.3699319949804885,472261568.6773608
0.3071224472959732,638908555.1022955
-1.9794096631770584,920337382.3889492
-1.8096996737777584,464771061.0532136
-0.2719519212266365,493901442.2768896
0.5620212517666052,509709621.7237778
-0.1220498579876475,564207749.6073518
-1.2636995724687088,526732607.9277312
-0.4553571220900062,372677150.533896
0.3460972365955318,375201807.0124472
0.1579642070093387,565893777.2346182
-0.7637936288174725,497297751.4531031
0.0620043384654435,558796317.4290951
0.5053152735808859,412510121.30510914
1.240013728894244,143380672.50114435
-0.2584841711212768,390530156.9645822
0.4661413040270635,715068057.7827986
-0.4625242000188477,502211361.8945752
0.8045213607470202,414006471.0878069
0.0847028610768646,435572658.66329634
-0.4024530929947821,363341663.1915854
-0.6849947111482391,361677570.11446846
-0.1147641881340866,482287590.9741517
0.8908516220832314,366716686.7700313
0.2379925041026399,544914530.2471985
0.3268111739137743,740628745.6812754
-0.4689716275364364,418690471.4907162
0.8129408125562602,595914543.9399507
-0.5060969606365355,780005469.1718293
-0.2257729116633119,759464905.4218835
-0.6545808504054934,478845070.9010146
0.0174197001586664,506501553.7577148
-0.5394713372334299,540809319.5901064
-0.3638920765686358,483778711.8916041
-1.7382155844607352,453297033.28271735
0.0843050665088232,452954503.0996485
-0.2594707191302797,398165686.6714616
0.189105094011882,502871624.39361024
1.0876713930247224,538331332.1614842
0.0609125038402019,348935039.1083164
0.5097058969340739,362754367.8159168
0.2335368455209393,673962781.7205708
-1.063732969444031,492654495.42254144
0.2386729598051844,554012366.6476582
0.4204046335111337,500990095.2651353
0.5620010580117422,595821477.1603025
0.3606775578075231,515671763.5517043
-0.9144874286921232,586013334.3607419
0.3310957007789574,564365249.6281052
-0.8656032596566197,312507076.32848054
-0.7347541208893276,543019210.3159195
0.7191063467359318,326278937.80417216
-1.8497446630713303,474972804.2794085
0.0749095233806416,463216424.3117915
0.519795405711877,738598315.3585746
-0.4148742930561041,698523538.8797464
0.4501915096884851,390627358.0843756
-1.0695963700716085,355768177.1920933
-1.7469386585600797,266679023.10395807
-0.2333085541734111,514085095.31591207
-0.7745336922719287,340071436.6534767
-0.682930762690773,164157502.0489501
0.1219932893191005,594512431.047015
0.2371377606372354,456828699.2979258
-0.2013100571238428,238646295.7354433
0.2351707019466825,382970432.0445458
-0.028811583197841,892135759.8057988
-1.1603083813903583,446580114.8463934
-0.0209393222193753,650499470.3076587
-0.2141367750671055,448282948.403221
1.054861004401552,229400696.28003988
0.7382095697859629,658698655.0824987
-0.2069213850858159,395930173.29551005
-0.1230386238153606,341430555.4659469
-0.2185460907879012,638812629.2892996
0.0348135017782608,455654574.4972237
0.1553080930092439,382645346.0613849
-0.7983693092188477,576621491.6986789
0.3898225198895854,562305864.2090875
0.7314294773100483,311809897.47881967
-1.4414043694911298,346572514.82790303
-0.9573850656586166,594897995.9024569
1.419222581009997,616290231.9774165
-1.4494183480546885,550325905.4060162
0.2823687650407493,616144652.7189221
-0.0396547594588985,389450643.94074434
0.5886809399342731,466412791.627952
-0.8054036042077479,662773778.9614882
-0.5414605375523711,681615621.1738784
0.2455235958264226,473509636.31690586
0.4388565513369739,559803873.8120854
-0.0022843072509809,694259467.1761659
-0.1350074316104104,508752698.9063626
0.0682462109403421,492298048.5729925
-0.0035945704699006,742862630.553237
-1.935678855331096,154258799.0336866
-0.5510232878229668,477812920.0565929
0.0655351871826278,589486798.5034229
-0.1906514313626998,509909664.65449727
0.5501489726162504,543510217.6901346
0.1733698965933152,549629460.7314936
-0.5721097745161112,196855084.1546117
0.3820884568706297,316282787.33812875
-0.4209519584373651,486655559.8728315
0.4410093982075282,375831765.9994278
-0.1644851433027321,332261243.81020504
-0.2951173777197418,485089398.1165766
0.1744177974033118,791762397.1045738
-0.1029700503560685,542187908.5068369
-0.7190027449503329,446207408.53069365
-0.806692603859266,553667750.0361438
-0.2352548635819419,542011586.4485685
-0.2416736551129346,670675311.6984992
-1.0033368738032271,464362277.8620624
-0.7907298652798039,164139587.02485844
-1.200337273162824,803285060.0473404
-0.5488831377463813,486776160.2402586
0.3771051562161505,451524486.31183416
-0.6350639511192271,488752900.9119506
0.2167710921620344,770886005.717358
-0.200840836416544,476445292.2672979
-0.549033139528266,447125492.1750827
0.4825021439196422,390216137.6668011
0.298818368416982,705621550.1381719
-0.3515302133462842,698754262.3635755
0.3096489662269224,410136644.6970472
-0.0812166170191011,701897103.4943929
-0.16066146454154,564747358.8155292
0.1226112117577715,505549810.6754247
0.5194552638325081,418276338.2865944
0.5119934144599835,518841725.8822153
-0.4078783648800685,306549904.0353975
-0.4665206951082921,408141059.3999996
-0.4227388419724578,181260592.52019444
0.1948972541824853,813711771.4918866
-0.1349600852791037,544456230.0057188
-0.1955215096679356,522483905.7243066
-0.0865444341451915,711836689.4917138
0.8712752202473522,96852326.94558534
-0.3934988292752153,315593384.92620987
0.3983150745483017,596526293.0853418
-0.1347055708545571,920532259.9232188
-0.8180556009025135,239297344.0195201
-0.6093484468321523,559324605.0444645
0.4595514357802592,600555028.3746581
-1.0613296058841917,405790755.9999692
0.1854735428698043,382081956.06771785
-0.4083192758673553,290662930.64839953
0.201277647857457,555026691.6198242
-0.4148931795553219,987892619.8728776
0.7175630738080677,477600465.2872324
-0.835897508600748,326295862.0439774
0.3379673422932838,474421798.68250936
-1.7041423384133074,549846057.5405903
0.3019412328087665,530212236.0492896
-0.6449334144043567,561529123.0391161
-0.5522448316747063,326050302.3175105
0.1132512854109445,634753864.7423992
-0.4849718144820301,459031976.8985913
0.4427403126173193,419063575.1509757
0.924937944887322,313466997.2145148
0.2466879706105649,633043673.305655
0.0849634063299662,618839324.5135171
1.1076222047896325,190381883.5540136
0.0832987275124095,416766230.9220212
0.5240436623695559,493451024.77724016
1.2611994358728065,914082772.0115316
-0.1202473915794602,756307376.2516656
0.4297530894892634,135793971.12252784
-0.920851686978717,468201178.31289285
0.25268790986627,447021142.7604287
-0.3418326044675161,566212281.2709367
-0.0635037597344076,411037334.7932251
-0.1594253768358621,528972335.1673959
0.5140596941311836,504573221.8183737
-0.1581066911959723,635388417.3782649
0.3259198620429144,554833986.0467985
-0.8593561396934205,433907462.9727397
0.1408452899080123,435653923.3796773
0.3790470066293376,551649335.8967144
-0.6509191521821884,490587509.6830279
-0.2008452452903423,505869890.962636
0.8402638162844855,457131705.6388143
-0.8920410536908512,337168328.6565766
0.1872328892946946,612450425.7037464
0.5574431465334908,707871183.6740243
0.33884532072861,469729958.170866
-1.104855024347028,404903823.0809152
0.2878478628073337,422663692.6882829
-0.5690465648047199,673250160.9499931
-0.1876237840493453,539918824.0481678
-0.8234445218150214,591895490.9573002
-0.0966801075425371,641896267.9086863
-0.52185289182597,651410305.7555165
-0.051518862817532,501844830.3945969
-0.276687901259919,606263606.3971293
-0.261275828582915,560361293.8076351
-1.124250772749558,860270131.7002158
0.0531703039792238,428302593.93289465
-0.1774362007305493,313590929.9177349
-0.0038477980843664,430150782.0004203
-0.3869825489799145,411937056.4127664
0.7534660144798773,624469690.7744986
0.357986852055284,469630732.0691032
0.5543459356439266,545442159.7718999
-0.6528675468376178,597399789.7413234
1.2170253216684748,552900406.6151884
-0.6002753492462778,320488663.1911393
-1.2741344525825118,696737905.7640096
0.1620159453728797,385003243.3853885
-0.2553475393832408,597210080.2664093
1.7044174360483229,613349446.2968645
0.1789329950608352,309317764.43225604
-0.7117070842728657,426678232.6134455
0.3999271296493708,580042694.0051196
0.9122277347818232,730301075.4016021
0.0713710277832252,384766576.8296744
0.9140654905720076,565141298.953768
-0.149769625403016,747976686.2243226
-0.0070822834450462,720863326.0616335
-0.5665545718359027,319924765.3741905
-0.1640649846365756,422992442.6203823
0.3825181020708689,663783186.4425822
1.0764220551195671,608780482.9048066
-0.4681082358410391,382445072.7735582
0.071129155587521,720702924.4749154
0.3680577965640103,498648275.38491744
0.7686154425184617,493535053.37908113
-0.0107318727523675,279196430.42919713
-0.88898701648045,380517751.2587681
-0.2658573441961905,495747359.6422124
-0.8528953682989999,503973512.4400033
-0.9780526410001812,772401243.4298892
-0.2892038542291374,612189325.9260038
-0.584608570107693,647397499.1889992
-0.4855213471974998,435936101.29172266
-0.1362145703618491,407980002.6989204
1.1474099095317194,465577851.7354091
0.522031292090304,637795937.7524011
0.2278130975694997,431536267.1114068
-0.0494027577667346,506595228.0046724
0.722404210263744,535521516.0129684
0.6177749799016308,688563796.2147826
-1.3542039296847217,726701011.5332266
-0.5603682720633874,617765725.0158634
1.8757092210259736,180648916.02371788
-0.2077954097374837,517724422.8670164
1.7298828241995894,604825253.620872
0.1033983457772578,490344071.72294766
0.5571522365162052,353452097.22021043
0.0372089801064375,399104662.1945493
1.1075706936742709,85843299.49317372
-0.8473372282074012,408248206.1212759
-1.39693920985563,763329088.2740612
-0.5057450507162701,375645467.7978017
-0.6669068470113663,435357604.5067784
0.4585850629822918,823538786.462009
-0.0250759599954107,587198987.8189813
-0.8642138117827632,359132243.9834191
-0.1472056656850645,139165085.8477093
-0.0015385608272317,645645738.6872475
-0.5666262132129855,395719420.8017018
-0.0918073797707953,302887127.7827797
0.4816175018280919,504471307.98739344
-0.1878529664482567,310838303.741672
1.662880760007435,703689024.1325992
0.3810648682318521,396695866.1180409
1.1396611768589346,410968658.9923375
0.019206807933642,639275984.0413791
0.0517091591800369,22415713.8843844
-0.0714400914836965,862958383.8543313
-0.4412031714466577,307474048.7669256
0.2503298942098074,473211338.2856047
0.4950285613493242,473921382.2861139
0.0573460185131164,560685776.9764304
1.398399797860196,601506145.27306
0.2301167585127675,482549216.4632709
-0.424516656223019,327848218.9142865
0.3276386543746443,492385494.9453268
0.5157565424989222,426332337.20527744
0.3663557067503514,171479435.76159978
1.7162035456631686,353682412.4308
0.8013703971616989,345688046.2811162
0.27929612426818,473057161.1900605
0.6439348163516637,288649324.4950988
-0.080619412830146,505731028.8160376
-0.7072743426817807,253331435.0141936
-0.2522564382379654,672877466.6866121
0.4743013923321455,830129185.9170966
-0.0928056206083525,373793840.3822556
0.7011454504775146,555444391.1260647
0.900816499962754,365677862.2548466
0.0442114390260153,332972777.02331465
0.1582296406610854,597103284.7299592
-0.4094452200598766,473076669.9882746
0.0967529804580507,578248501.2886566
0.0127848323979614,685767569.2651491
-0.4633118663748538,329086706.6807147
-1.1570521228107424,584521129.0645734
0.6008864740923454,499579718.4584551
0.4259005460503002,383507157.7273037
0.0014482319155186,538119625.7444593
-0.7241672260340914,215968274.0837354
-0.2742622616230825,519315704.0389245
0.591961937992748,544629939.2178837
-0.2689478365677415,518780847.4322825
-0.4977730212919563,622496750.5417438
-0.8049052416298879,882410114.4484146
0.215302611682294,546098253.6268722
0.805944464485796,743383997.4035668
-0.2442931672112967,533852371.6201032
-0.0196184322264314,529553762.8215084
-1.315743290087715,441811414.0300962
0.6750559827720398,437614679.174278
-0.6637077319023561,745639318.6345963
-1.1098712117964835,492205731.1130577
-0.1727623095610362,571711604.9443523
0.8014116642597169,499096165.58474576
0.5018343207193351,448574181.8262817
0.4739428019581653,310795027.89415413
-0.317019748982821,302651791.891813
-0.9852617096918176,628598894.5390924
0.1378231114127674,481521555.7310964
0.2645392861969916,575419123.887442
-0.5041504860236302,710633072.1621253
1.0813022245588984,561918375.9082509
0.2215291199704259,385784298.3497528
0.2578382116615524,640378997.7240463
0.7122745541589915,520029185.8159788
1.3897005481790727,159271468.86193967
-0.299616630182512,478964101.38398
0.0682866554080077,662734201.4073101
0.154214449333928,503875284.8237285
-0.6517027823340005,524461056.4689813
-0.0466790700218766,520602595.92790097
-1.0743316153330502,682837715.9550984
-0.0826085348908975,732720800.9502387
-1.633926968203583,399410553.2180125
-0.158937262808211,472143348.5821886
0.024208243891862,527141038.4450095
0.3149280674105273,441774150.07197696
-1.265007590871446,500179055.4299263
0.4088982356810119,476510516.2320064
-0.0967682894803975,318871659.54794425
-0.2473075079614352,483044174.15889
-0.6671182644949406,594275745.8994299
1.016576387473886,448581224.978692
0.095837803149646,302331370.14162314
-0.1165154735485248,705824853.9832445
1.145801555139479,498385921.2550839
-0.9140254915329238,515566467.4248549
-1.4106916491132675,787044613.913021
0.7668225333954832,892439460.3675731
0.2952501326068747,741502853.3283525
-0.5081587710720921,377771211.022729
0.478165421387727,379045295.4737251
-0.6229939767334246,703882915.786983
0.2011378657434148,146027790.31348872
-0.472281789732488,447785829.2653472
0.7130021009839383,806336156.9517773
0.2997457902753614,472274266.84113824
-0.7242155900796671,491858124.4604022
-0.1211857993082123,337717056.2609426
-0.450595686319334,701038517.7147319
-1.2106035373195718,717648852.550011
0.313907794909072,266672933.9230048
0.3908661400019881,456769750.1263698
1.9985069219602456,841717089.9712073
-0.6053645998664662,491899545.86536616
0.2136197971049331,486628079.0089156
-0.6536911464324441,329996317.43616354
-0.2715505573263732,827510368.9016529
-0.5641543565819809,464351365.33592623
-0.211254734652877,532561472.6023059
-0.4167945239505795,818960197.5125442
0.2670636354782987,172820092.2060932
-0.4359478360313052,573890590.516492
-0.1258931125753961,548450344.4895338
-0.2465821684359765,545287633.2092208
-0.8435695489137744,532909389.4091616
0.2254155909426036,493740731.5622144
-0.2228287276224039,601865411.8122119
0.2849009984648172,443680391.7353068
0.1507332766955909,459370310.2310063
0.0098330216872324,539804613.834648
-0.867619698525272,677311843.3185534
